DeviceName Voc(mV) Isc/(mA/cm2) FF(%) PCE(%) Concentration(mM) Annealing_T(°C) Molecular_Weight(u) Hydrogen_Bond_Donor_Count Hydrogen_Bond_Acceptor_Count Rotatable_Bond_Count Rigid_Bond_Count Topological_Polar_Surface_Area Complexity Heavy_Atom_Count Halide_fraction Heteroatom_carbon_ratio Heteroatom_count H_Count C_Count Cl_Count Br_Count I_Count
MEPEABr-10mM-20T-2-256-Re 1133.59 21.42 79.57 19.32 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-257-Re 1100.03 23.82 74.97 19.64 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-259-Re 1084.99 24.28 75.08 19.78 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-262-Re 1100.79 24.41 79.2 21.28 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-263-Re 1047.28 24.08 46.39 11.7 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-264-Re 1092.27 24.44 79.02 21.09 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-265-Re 1138.16 24.14 76.47 21.01 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-266-Re 1139.37 24.25 76.71 21.19 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-267-Re 1135.8 24.56 76.8 21.42 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-268-Re 1124.12 24.46 73.38 20.18 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-269-Re 1131.87 24.43 74.41 20.57 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-270-Re 1138.5 24.64 76.94 21.58 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-271-Re 1131.69 24.53 76.01 21.1 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-272-Re 1118.34 24.26 72.78 19.75 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-273-Re 1138.02 24.3 77.8 21.52 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-274-Re 1146.26 24.25 78.65 21.86 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-275-Re 1145.65 24.49 77.14 21.64 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-276-Re 1119.26 24.23 71.9 19.5 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-277-Re 1141.88 24.4 77.25 21.52 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-278-Re 1139.64 24.51 77.32 21.6 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-279-Re 1138.17 24.54 77.58 21.67 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-280-Re 1133.25 24.55 77.72 21.62 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-281-Re 1119.83 23.86 77.62 20.74 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-282-Re 1117.92 23.9 78.06 20.86 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-283-Re 1121.43 24.23 78.23 21.26 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-284-Re 1123.28 24.18 75.81 20.59 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-285-Re 1132.15 24.1 77.11 21.04 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-286-Re 1129.13 24.3 78.57 21.55 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-287-Re 1114.44 24.21 72.53 19.57 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-288-Re 1131.7 24.24 77.58 21.28 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-290-Re 1109.53 22.28 79.77 19.72 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-291-Re 1122.06 22.8 81.07 20.74 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-292-Re 1128.88 22.82 78.51 20.23 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-293-Re 1140.46 22.95 59.23 15.51 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-294-Re 1132.73 22.92 80.94 21.01 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-295-Re 1133.31 22.67 80.68 20.73 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-296-Re 1136.55 22.5 80.95 20.7 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-297-Re 1113.67 23.93 77.93 20.77 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-298-Re 1124.35 24.04 79.41 21.46 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-299-Re 1125.1 24.23 79.49 21.67 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-302-Re 1124.08 24.56 78.79 21.75 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-303-Re 1111.45 24.38 75.65 20.5 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-304-Re 1127.2 24.43 76.86 21.17 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-305-Re 1086.41 24.19 64.85 17.05 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-306-Re 1138.51 24.26 78.47 21.67 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-307-Re 1146.45 24.38 80.32 22.45 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-308-Re 1133.02 24.62 73.15 20.4 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-309-Re 1142.42 24.55 79.96 22.43 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-310-Re 1137.99 24.7 80.44 22.62 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-311-Re 1132.22 24.75 80.63 22.59 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-312-Re 1126.41 24.69 81.42 22.65 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-313-Re 1146.7 23.74 80.88 22.02 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-314-Re 1146.87 23.6 65.38 17.7 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-315-Re 1135.98 23.9 76.27 20.7 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-316-Re 1139.73 23.9 76.97 20.97 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-317-Re 1137.48 23.98 77.41 21.12 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-318-Re 1127.69 24.06 76.42 20.73 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-319-Re 1124.83 24.02 73.6 19.88 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-321-Re 1133.62 22.09 79.12 19.81 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-322-Re 1133.56 21.91 79.04 19.63 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-323-Re 1136.99 22.0 79.27 19.83 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-324-Re 1139.41 21.6 76.28 18.77 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-325-Re 1141.85 23.61 77.36 20.86 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-326-Re 1136.95 23.73 79.29 21.39 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-327-Re 1135.12 23.76 79.75 21.51 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-328-Re 1137.23 23.68 79.48 21.4 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-329-Re 1115.49 22.05 80.29 19.75 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-330-Re 1120.68 22.34 80.55 20.17 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-331-Re 1123.1 22.61 80.01 20.32 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-332-Re 1133.89 22.92 80.16 20.83 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-333-Re 1133.0 22.95 77.42 20.13 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-334-Re 1134.64 22.91 79.98 20.79 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-335-Re 1133.81 22.74 79.47 20.49 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-336-Re 1133.37 22.66 79.94 20.53 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEACl-15mM-20T-1-337-Re 1128.74 23.64 81.87 21.85 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-338-Re 1129.86 23.65 81.29 21.72 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-339-Re 1133.91 23.99 81.2 22.09 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-340-Re 1144.37 24.06 80.84 22.25 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-341-Re 1146.18 24.05 80.27 22.13 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-342-Re 1140.47 24.1 81.48 22.4 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-343-Re 1137.09 24.02 81.73 22.32 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-344-Re 1135.05 23.85 80.16 21.7 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-345-Re 1136.84 20.92 82.32 19.58 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-346-Re 1134.79 20.89 80.82 19.16 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-347-Re 1137.55 20.94 81.96 19.52 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-348-Re 1142.38 20.77 81.78 19.4 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-349-Re 1143.42 20.95 81.04 19.42 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-351-Re 1136.38 21.15 81.76 19.65 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-353-Re 1141.13 23.1 82.09 21.64 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-354-Re 1141.55 22.96 81.91 21.47 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-355-Re 1148.79 23.17 81.27 21.63 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-356-Re 1153.32 23.02 80.9 21.48 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-357-Re 1123.51 23.8 74.03 19.79 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-358-Re 1153.01 24.06 81.64 22.64 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-359-Re 1150.32 23.98 81.79 22.56 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-360-Re 1145.94 23.93 80.61 22.11 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-361-Re 1129.95 23.1 81.44 21.26 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-362-Re 1132.53 22.92 81.48 21.15 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-363-Re 1135.53 22.96 81.4 21.22 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-364-Re 1143.23 22.82 81.15 21.17 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-365-Re 1143.59 22.67 80.17 20.79 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-366-Re 1129.31 22.74 76.75 19.71 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-367-Re 1139.72 23.18 80.82 21.35 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-368-Re 1136.97 23.01 80.08 20.95 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-369-Re 1144.9 20.64 81.48 19.26 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-370-Re 1145.67 20.51 81.12 19.06 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-371-Re 1143.29 20.46 80.39 18.81 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-372-Re 1133.16 20.21 78.53 17.99 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-373-Re 1132.18 21.13 78.36 18.74 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-374-Re 1135.28 21.36 79.21 19.21 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-375-Re 1133.94 21.35 79.64 19.28 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-377-Re 1151.19 23.62 81.66 22.2 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-378-Re 1135.74 23.38 75.31 19.99 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-379-Re 1145.09 23.88 80.89 22.12 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-380-Re 1135.56 23.77 78.04 21.06 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-381-Re 1138.32 24.0 78.1 21.34 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-382-Re 1142.62 23.95 79.86 21.85 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-383-Re 1140.31 24.02 79.74 21.84 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-384-Re 1132.79 23.96 77.64 21.08 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-385-Re 1151.58 22.23 68.53 17.54 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-386-Re 1144.71 22.23 75.18 19.13 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-387-Re 1144.69 22.2 71.39 18.14 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-388-Re 1134.2 21.76 57.44 14.18 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-389-Re 1127.42 19.75 69.2 15.41 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-390-Re 1136.72 24.09 73.7 20.18 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-391-Re 1125.03 23.79 72.29 19.35 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-392-Re 1123.68 24.11 70.49 19.1 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-393-Re 1138.45 21.01 72.44 17.32 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-394-Re 1118.62 20.21 33.52 7.58 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-395-Re 1140.86 21.06 76.07 18.27 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-396-Re 1140.74 20.81 72.91 17.31 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-397-Re 1128.91 20.9 56.19 13.26 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-398-Re 1130.84 21.62 65.95 16.12 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-3-399-Re 1140.44 21.84 76.79 19.13 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-401-Re 1113.47 22.47 52.24 13.07 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-402-Re 1118.43 22.8 58.55 14.93 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-403-Re 1087.76 15.85 36.04 6.21 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-404-Re 1067.89 11.97 33.22 4.25 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-405-Re 1068.12 12.12 35.42 4.59 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-406-Re 1060.16 11.9 31.65 3.99 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-407-Re 1077.7 16.77 40.04 7.23 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-1-408-Re 1085.17 21.79 49.83 11.78 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-409-Re 1134.46 17.64 46.05 9.22 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-410-Re 1142.68 21.89 71.75 17.95 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-411-Re 1121.33 19.76 51.62 11.44 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-412-Re 1106.67 20.79 51.82 11.92 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-413-Re 1106.96 21.59 58.19 13.9 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-414-Re 1116.27 22.25 66.59 16.54 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-415-Re 1098.93 20.58 51.92 11.74 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-2-416-Re 1089.61 19.28 45.92 9.65 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-3-417-Re 1053.36 5.44 21.13 1.21 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-3-418-Re 1119.33 18.63 48.96 10.21 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-3-419-Re 1124.6 20.82 54.25 12.7 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-3-420-Re 1109.32 18.96 46.88 9.86 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-3-421-Re 1133.81 23.91 68.08 18.45 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-100T-3-422-Re 1113.49 23.42 61.21 15.96 10 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
